Aquarium,Date,Tank,Experiment,Substrate,NutLevel,Time,TankTA,HeaderTA,TankTemp,TankpH,HeaderTemp,HeaderpH,TankP,TankN,TankSi,HeaderP,HeaderSi,HeaderN,HeaderTA.norm,TankTA.norm,TankCO2,TankHCO3,TankCO3,TankDIC,TankOmegaArag,TankOmegaCalcite,TankpCO2,TankfCO2,HeaderCO2,HeaderHCO3,HeaderCO3,HeaderDIC,HeaderOmegaArag,HeaderOmegaCalcite,HeaderpCO2,HeaderfCO2,ResTime.mean,Flow.mean,SA,AFDW,DW,Volume,DayNight,NEC.AFDW,NCP.AFDW,R,GPP
8,12/4/2015,1,1,Sand,Med,6:00,2198.157496,2180.083276,24.86,7.836231841,24.62,7.914040231,0.26,0.8,0.16,0.31,1.63,4.99,2174.783276,2198.157496,18.37368641,1831.970877,146.0475956,1996.392159,2.256380137,3.411795137,658.8483623,656.7417548,14.84100719,1761.593344,166.442606,1942.876957,2.569413027,3.888023897,528.9074767,527.2116483,3.890481481,24.33333333,211.24069,5.5986,183.3271,170.0135826,Night,-3.116702586,-11.15465866,8.173527425,-2.981131232
8,12/4/2015,1,1,Sand,Med,10:00,2191.639149,2180.536561,24.96,7.877105619,24.96,7.954871686,NA,NA,NA,1.25,2.15,5.53,2173.756561,2191.639149,16.39980454,1797.370846,157.2203705,1970.991021,2.434795685,3.680909194,588.8215025,586.9412388,13.17108118,1726.57924,180.6440678,1920.394389,2.797547132,4.229314609,472.8966431,471.3867588,3.890481481,24.33333333,211.24069,5.5986,183.3271,170.0135826,Day,-2.384452113,-11.10858885,8.173527425,-2.935061426
9,12/3/2015,1,1,Coral,High,10:00,2106.921913,2174.446045,25.67,8.056037983,25,7.983035313,2.59,1.75,2.47,1.21,1.67,7.52,2165.716045,2106.921913,9.356530038,1568.83821,212.314219,1790.508959,3.300015033,4.978161859,341.798672,340.7168953,12.20575998,1702.393847,188.0593095,1902.658917,2.926190301,4.424923184,437.4003829,436.0045686,3.08660693,30.66666667,318.2853915,4.8073,97.00394,109,Day,11.50780402,32.39452724,25.56798729,57.96251453
9,12/3/2015,1,1,Coral,High,14:00,2072.949007,2170.434693,26.99,8.256703892,26.03,7.974963827,1.61,1.92,2.35,2.26,2.8,10.1,2158.074693,2072.949007,4.814014199,1314.221185,296.7157913,1615.750991,4.63612451,6.963937933,181.6927234,181.1268889,12.0386135,1687.075556,192.2248497,1891.339019,2.990733019,4.506288127,443.8553084,442.456479,3.08660693,30.66666667,318.2853915,4.8073,97.00394,109,Day,16.66169188,91.22026554,25.56798729,116.7882528
9,12/3/2015,1,1,Coral,High,18:00,2095.751934,2161.759718,26.04,8.065781091,25.84,7.943984946,NA,NA,NA,2.47,1.54,5.46,2153.829718,2095.751934,8.934375893,1544.190535,217.2476928,1770.372603,3.378330651,5.08994139,329.5962593,328.5577845,13.11865064,1707.38809,180.5022041,1901.008945,2.802236091,4.224422083,481.8154988,480.2934704,3.08660693,30.66666667,318.2853915,4.8073,97.00394,109,Day,11.36759288,39.77143633,25.56798729,65.33942362
9,12/3/2015,1,1,Coral,High,22:00,2139.502063,2162.699563,25.44,7.787664548,25.24,7.928911271,NA,NA,NA,2.17,0.91,1.44,2159.089563,2139.502063,20.06011711,1808.173258,131.5484817,1959.781857,2.038050555,3.076196388,729.6540969,727.3372915,13.89653406,1727.594011,172.7975583,1914.288103,2.674398954,4.039164335,503.0061417,501.4055239,3.08660693,30.66666667,318.2853915,4.8073,97.00394,109,Night,3.833870892,-21.64289992,25.56798729,3.925087373
9,12/4/2015,1,1,Coral,High,2:00,2143.318068,2174.393023,25.16,7.718869808,24.94,7.914581463,NA,NA,NA,3.4,1.27,9.64,2161.353023,2143.318068,24.27267438,1856.603058,113.958331,1994.834064,1.764366534,2.665513708,876.4613584,873.6684602,14.67408554,1753.51459,167.4128861,1935.601562,2.590436649,3.916242565,526.8499128,525.1672511,3.08660693,30.66666667,318.2853915,4.8073,97.00394,109,Night,3.529990505,-26.71720319,25.56798729,-1.1492159
9,12/4/2015,1,1,Coral,High,6:00,2151.233069,2196.339273,24.85,7.689237311,24.64,7.908679782,2.48,0.69,1.33,3.05,1.25,7.9,2185.389273,2151.233069,26.504246,1882.688212,106.8034281,2015.995887,1.650931736,2.496480043,949.8267422,946.7883769,15.17266898,1779.373943,166.1220523,1960.668664,2.565041207,3.881205061,540.9517933,539.2177458,3.08660693,30.66666667,318.2853915,4.8073,97.00394,109,Night,6.685410405,-28.34385877,25.56798729,-2.775871474
9,12/4/2015,1,1,Coral,High,10:00,2124.575827,2173.555659,25.16,7.847266733,24.89,7.962636962,NA,NA,NA,2.2,8.1,8.04,2163.315659,2124.575827,17.15946127,1760.672686,144.3218394,1922.153987,2.240049257,3.384752119,618.6442628,616.6734969,12.87252841,1715.380535,182.1798815,1910.432945,2.820881214,4.265549556,461.327887,459.8537049,3.08660693,30.66666667,318.2853915,4.8073,97.00394,109,Day,7.582566141,-12.17089663,25.56798729,13.39709066
10,12/3/2015,1,1,Algae,High,10:00,2163.526474,2174.446045,25.77,8.133814675,25,7.983035313,NA,NA,NA,1.21,1.67,7.52,2165.716045,2163.526474,7.63727008,1534.551992,249.2633709,1791.452633,3.876310385,5.845715455,279.6698388,278.7858327,12.20575998,1702.393847,188.0593095,1902.658917,2.926190301,4.424923184,437.4003829,436.0045686,3.382639522,28,2942.860845,7.0896,17.1437,169.8833306,Day,0.265168912,26.6701981,9.356822267,36.02702036
10,12/3/2015,1,1,Algae,High,14:00,2174.430165,2170.434693,27.31,8.186384597,26.03,7.974963827,NA,NA,NA,2.26,2.8,10.1,2158.074693,2174.430165,6.257481292,1460.482433,283.0109181,1749.750833,4.43304479,6.652445237,237.8530905,237.1151645,12.0386135,1687.075556,192.2248497,1891.339019,2.990733019,4.506288127,443.8553084,442.456479,3.382639522,28,2942.860845,7.0896,17.1437,169.8833306,Day,-1.980736281,36.27492944,9.356822267,45.63175171
10,12/3/2015,1,1,Algae,High,18:00,2170.240437,2161.759718,26.06,8.250766094,25.84,7.943984946,NA,NA,NA,2.47,1.54,5.46,2153.829718,2170.240437,5.318345554,1406.411138,302.1010565,1713.83054,4.704772085,7.088678031,196.1281028,195.5103971,13.11865064,1707.38809,180.5022041,1901.008945,2.802236091,4.224422083,481.8154988,480.2934704,3.382639522,28,2942.860845,7.0896,17.1437,169.8833306,Day,-1.987426992,47.32406521,9.356822267,56.68088748
10,12/3/2015,1,1,Algae,High,22:00,2180.94901,2162.699563,25.44,7.946322352,25.24,7.928911271,NA,NA,NA,2.17,0.91,1.44,2159.089563,2180.94901,13.30062393,1726.769993,180.7388626,1920.809479,2.801911462,4.229324795,483.6007982,482.0656972,13.89653406,1727.594011,172.7975583,1914.288103,2.674398954,4.039164335,503.0061417,501.4055239,3.382639522,28,2942.860845,7.0896,17.1437,169.8833306,Night,-2.647297477,1.067749485,9.356822267,10.42457175
10,12/4/2015,1,1,Algae,High,2:00,2178.208168,2174.393023,25.2,7.790965133,24.94,7.914581463,1.65,0.66,0.95,3.4,1.27,9.64,2161.353023,2178.208168,20.39686431,1842.907561,133.6442125,1996.948638,2.070091148,3.127056889,737.1153238,734.7679763,14.67408554,1753.51459,167.4128861,1935.601562,2.590436649,3.916242565,526.8499128,525.1672511,3.382639522,28,2942.860845,7.0896,17.1437,169.8833306,Night,-2.041249389,-12.81767728,9.356822267,-3.460855016
10,12/4/2015,1,1,Algae,High,6:00,2181.476167,2196.339273,24.94,7.755657536,24.64,7.908679782,0.31,0.41,1.04,3.05,1.25,7.9,2185.389273,2181.476167,22.57351494,1870.826871,123.87657,2017.276956,1.91678439,2.897809765,810.4673181,807.8779938,15.17266898,1779.373943,166.1220523,1960.668664,2.565041207,3.881205061,540.9517933,539.2177458,3.382639522,28,2942.860845,7.0896,17.1437,169.8833306,Night,0.47389834,-14.18504003,9.356822267,-4.828217767
10,12/4/2015,1,1,Algae,High,10:00,2175.448267,2173.555659,25.19,7.960029038,24.89,7.962636962,NA,NA,NA,2.2,8.1,8.04,2163.315659,2175.448267,12.84461435,1713.433995,183.6482586,1909.926868,2.842518419,4.293816235,464.2722611,462.7940664,12.87252841,1715.380535,182.1798815,1910.432945,2.820881214,4.265549556,461.327887,459.8537049,3.382639522,28,2942.860845,7.0896,17.1437,169.8833306,Day,-1.469324569,1.591901739,9.356822267,10.94872401
11,12/3/2015,1,1,Rubble,High,10:00,2167.043519,2174.446045,25.87,8.022771542,25,7.983035313,NA,NA,NA,1.21,1.67,7.52,2165.716045,2167.043519,10.59909607,1648.292963,206.4106884,1865.302748,3.221392468,4.857798633,388.3265882,387.1004637,12.20575998,1702.393847,188.0593095,1902.658917,2.926190301,4.424923184,437.4003829,436.0045686,3.34638154,28.33333333,1455.571132,13.1569,334.51485,305,Day,-0.087566506,5.015948075,8.804376934,13.82032501
11,12/3/2015,1,1,Rubble,High,14:00,2131.945522,2170.434693,27.46,8.236092239,26.03,7.974963827,NA,NA,NA,2.26,2.8,10.1,2158.074693,2131.945522,5.219008855,1370.417692,299.9791492,1675.61585,4.698383103,7.0467222,199.1876417,198.5708165,12.0386135,1687.075556,192.2248497,1891.339019,2.990733019,4.506288127,443.8553084,442.456479,3.34638154,28.33333333,1455.571132,13.1569,334.51485,305,Day,1.723604533,26.73665025,8.804376934,35.54102719
11,12/3/2015,1,1,Rubble,High,18:00,2152.181787,2161.759718,26.06,8.043590854,25.84,7.943984946,NA,NA,NA,2.47,1.54,5.46,2153.829718,2152.181787,9.787317946,1608.533628,215.4450858,1833.766032,3.348971082,5.045221026,361.3456864,360.2074113,13.11865064,1707.38809,180.5022041,1901.008945,2.802236091,4.224422083,481.8154988,480.2934704,3.34638154,28.33333333,1455.571132,13.1569,334.51485,305,Day,0.108705375,8.762620095,8.804376934,17.56699703
11,12/3/2015,1,1,Rubble,High,22:00,2187.125239,2162.699563,25.38,7.85095246,25.24,7.928911271,NA,NA,NA,2.17,0.91,1.44,2159.089563,2187.125239,17.34804692,1806.673539,151.6491413,1975.670728,2.349341884,3.546763409,629.9883718,627.9867973,13.89653406,1727.594011,172.7975583,1914.288103,2.674398954,4.039164335,503.0061417,501.4055239,3.34638154,28.33333333,1455.571132,13.1569,334.51485,305,Night,-1.849366681,-6.248813679,8.804376934,2.555563256
11,12/4/2015,1,1,Rubble,High,2:00,2205.032999,2174.393023,25.14,7.785032425,24.94,7.914581463,2.71,1.06,4.83,3.4,1.27,9.64,2161.353023,2205.032999,21.02045072,1871.028625,133.4802042,2025.52928,2.067446987,3.123685844,758.4183339,756.0013265,14.67408554,1753.51459,167.4128861,1935.601562,2.590436649,3.916242565,526.8499128,525.1672511,3.34638154,28.33333333,1455.571132,13.1569,334.51485,305,Night,-2.881339199,-8.982781802,8.804376934,-0.178404868
11,12/4/2015,1,1,Rubble,High,6:00,2218.297019,2196.339273,24.85,7.733208269,24.64,7.908679782,NA,NA,NA,3.05,1.25,7.9,2185.389273,2218.297019,24.37689944,1916.971734,120.5277555,2061.876389,1.861897676,2.815386257,873.9332407,871.137891,15.17266898,1779.373943,166.1220523,1960.668664,2.565041207,3.881205061,540.9517933,539.2177458,3.34638154,28.33333333,1455.571132,13.1569,334.51485,305,Night,-2.170751616,-11.18153532,8.804376934,-2.377158388
11,12/4/2015,1,1,Rubble,High,10:00,2197.373808,2173.555659,25.34,7.859952941,24.89,7.962636962,NA,NA,NA,2.2,8.1,8.04,2163.315659,2197.373808,17.05086119,1810.204359,154.5209636,1981.776184,2.395754908,3.61751505,618.2089345,616.2438576,12.87252841,1715.380535,182.1798815,1910.432945,2.820881214,4.265549556,461.327887,459.8537049,3.34638154,28.33333333,1455.571132,13.1569,334.51485,305,Day,-2.246637676,-7.165641825,8.804376934,1.638735109
12,12/3/2015,1,1,Sand,High,10:00,2166.045163,2174.446045,25.72,7.999658781,25,7.983035313,2.25,1.87,4.28,1.21,1.67,7.52,2165.716045,2166.045163,11.31268749,1667.052856,198.3250705,1876.690614,3.084326644,4.65218161,413.6798615,412.3712698,12.20575998,1702.393847,188.0593095,1902.658917,2.926190301,4.424923184,437.4003829,436.0045686,2.811447811,33.66666667,211.24069,5.6517,181.486,168.3061863,Day,-0.060156635,9.553199957,9.267882738,18.8210827
12,12/3/2015,1,1,Sand,High,14:00,2134.768879,2170.434693,27.06,8.144834109,26.03,7.974963827,NA,NA,NA,2.26,2.8,10.1,2158.074693,2134.768879,6.993956143,1478.488836,259.1364934,1744.619285,4.047224688,6.07764082,264.5326746,263.7094734,12.0386135,1687.075556,192.2248497,1891.339019,2.990733019,4.506288127,443.8553084,442.456479,2.811447811,33.66666667,211.24069,5.6517,181.486,168.3061863,Day,4.259868328,49.37539613,9.267882738,58.64327887
12,12/3/2015,1,1,Sand,High,18:00,2185.86417,2161.759718,26.1,8.063216012,25.84,7.943984946,NA,NA,NA,2.47,1.54,5.46,2153.829718,2185.86417,9.392358522,1615.864058,226.6011269,1851.857543,3.524007275,5.308339565,347.0444452,345.9517678,13.11865064,1707.38809,180.5022041,1901.008945,2.802236091,4.224422083,481.8154988,480.2934704,2.811447811,33.66666667,211.24069,5.6517,181.486,168.3061863,Day,-5.855300634,23.82322055,9.267882738,33.09110329
12,12/3/2015,1,1,Sand,High,22:00,2184.352997,2162.699563,25.38,7.915103612,25.24,7.928911271,NA,NA,NA,2.17,0.91,1.44,2159.089563,2184.352997,14.52891441,1754.747832,171.0065609,1940.283307,2.64755073,3.996808304,527.8170816,526.1403183,13.89653406,1727.594011,172.7975583,1914.288103,2.674398954,4.039164335,503.0061417,501.4055239,2.811447811,33.66666667,211.24069,5.6517,181.486,168.3061863,Night,-4.61768477,-4.885192597,9.267882738,4.382690142
12,12/4/2015,1,1,Sand,High,2:00,2189.186648,2174.393023,25.17,7.852195413,24.94,7.914581463,NA,NA,NA,3.4,1.27,9.64,2161.353023,2189.186648,17.46370627,1812.594102,150.3016647,1980.359473,2.333123897,3.525299441,629.7429038,627.737,14.67408554,1753.51459,167.4128861,1935.601562,2.590436649,3.916242565,526.8499128,525.1672511,2.811447811,33.66666667,211.24069,5.6517,181.486,168.3061863,Night,-5.087467771,-11.27435595,9.267882738,-2.006473216
12,12/4/2015,1,1,Sand,High,6:00,2196.310418,2196.339273,24.89,7.829050829,24.64,7.908679782,NA,NA,NA,3.05,1.25,7.9,2185.389273,2196.310418,18.70585753,1835.283145,143.9927702,1997.981773,2.225388461,3.364666767,671.1752213,669.0299526,15.17266898,1779.373943,166.1220523,1960.668664,2.565041207,3.881205061,540.9517933,539.2177458,2.811447811,33.66666667,211.24069,5.6517,181.486,168.3061863,Night,-1.996181712,-11.64409966,9.267882738,-2.376216926
12,12/4/2015,1,1,Sand,High,10:00,2188.171885,2173.555659,25.3,7.909483124,24.89,7.962636962,NA,NA,NA,2.2,8.1,8.04,2163.315659,2188.171885,14.81474267,1763.469033,169.1258118,1947.409588,2.617701844,3.952747493,537.1112976,535.403332,12.87252841,1715.380535,182.1798815,1910.432945,2.820881214,4.265549556,461.327887,459.8537049,2.811447811,33.66666667,211.24069,5.6517,181.486,168.3061863,Day,-4.543254739,-8.974027213,9.267882738,0.293855525
13,12/3/2015,2,1,Coral,Ambient,10:00,2117.147032,2171.558766,25.37,7.955763232,25.11,7.966244194,NA,NA,NA,0.03,2.29,0.18,2171.348766,2117.147032,12.65084086,1671.306154,176.5674596,1860.524454,2.74696344,4.148496467,458.0721622,456.6169036,12.63892128,1706.779978,184.706675,1904.125574,2.859914329,4.321357305,455.7305707,454.2781748,2.55890408,37,342.9938162,5.1244,89.90579,94,Day,12.00486215,7.30911154,13.67976061,20.98887215
13,12/3/2015,2,1,Coral,Ambient,14:00,2071.307946,2183.870178,26.97,8.137784116,26.05,7.967938601,NA,NA,NA,0.22,2.6,0.38,2183.270178,2071.307946,6.978380155,1445.017068,246.0963846,1698.091832,3.856139015,5.794057025,262.788937,261.9702753,12.34375837,1703.339482,191.3349976,1907.018238,2.975714398,4.483221696,455.4634929,454.0284082,2.55890408,37,342.9938162,5.1244,89.90579,94,Day,24.79793657,67.75012461,13.67976061,81.42988522
13,12/3/2015,2,1,Coral,Ambient,18:00,2103.066685,2169.886181,25.95,7.949154828,25.49,7.955733831,NA,NA,NA,0.07,1.68,0.12,2169.696181,2103.066685,12.51865737,1652.837474,177.7483211,1843.104452,2.759496148,4.15841808,461.1584953,459.7036962,12.83224292,1706.793829,183.88879,1903.514862,2.845148724,4.293354778,467.7713767,466.2874511,2.55890408,37,342.9938162,5.1244,89.90579,94,Day,14.75742298,12.00255643,13.67976061,25.68231703
13,12/3/2015,2,1,Coral,Ambient,22:00,2144.069378,2169.79177,25.32,7.855167151,25.22,7.93426295,NA,NA,NA,0.06,0.82,0.15,2169.58177,2144.069378,16.85800678,1768.789673,149.0383838,1934.686064,2.311672523,3.490888104,610.7287874,608.7870325,13.74351529,1729.270178,175.0444376,1918.058131,2.708557379,4.090972566,497.2632603,495.6805428,2.55890408,37,342.9938162,5.1244,89.90579,94,Night,5.650607952,-13.01627791,13.67976061,0.663482693
13,12/4/2015,2,1,Coral,Ambient,2:00,2137.518874,2166.959044,25.16,7.825304101,24.93,7.924867579,NA,NA,NA,0.28,1.58,0.22,2166.459044,2137.518874,18.27591102,1785.298171,139.7915735,1943.365655,2.165691167,3.271950596,659.666456,657.5649101,14.23969963,1740.492284,169.5768707,1924.308854,2.62691024,3.971830593,510.7472728,509.1158717,2.55890408,37,342.9938162,5.1244,89.90579,94,Night,6.409808799,-14.85139376,13.67976061,-1.171633157
13,12/4/2015,2,1,Coral,Ambient,6:00,2138.296169,2200.284973,24.83,7.797749036,24.67,7.918408654,NA,NA,NA,0.26,1.58,0.04,2199.984973,2138.296169,19.81737424,1806.749801,131.5390464,1958.106221,2.032828274,3.074131956,709.8965837,707.6257929,14.79272502,1774.872757,169.5503516,1959.215833,2.618859178,3.962326892,527.733927,526.0428934,2.55890408,37,342.9938162,5.1244,89.90579,94,Night,13.66313462,-13.17161014,13.67976061,0.508150464
13,12/4/2015,2,1,Coral,Ambient,10:00,2122.444696,2180.555592,25.08,7.895699295,24.98,7.947823789,NA,NA,NA,0.07,6.2,0.14,2180.345592,2122.444696,15.05986788,1724.78834,157.5715125,1897.419721,2.445025685,3.695406797,541.8415783,540.1139496,13.41583767,1731.660729,178.6111566,1923.687723,2.764954966,4.179644634,482.0723841,480.5335613,2.55890408,37,342.9938162,5.1244,89.90579,94,Day,12.82417044,-1.188241892,13.67976061,12.49151872
14,12/3/2015,2,1,Algae,Ambient,10:00,2171.263183,2171.558766,25.44,8.069535327,25.11,7.966244194,NA,NA,NA,0.03,2.29,0.18,2171.348766,2171.263183,9.42565929,1616.538659,220.7988154,1846.763133,3.446035214,5.204524034,341.2559711,340.1728943,12.63892128,1706.779978,184.706675,1904.125574,2.859914329,4.321357305,455.7305707,454.2781748,2.583939353,36.66666667,2473.544824,7.2078,15.7757,142.7909967,Day,0.013345765,17.87678846,4.337121776,22.21391024
14,12/3/2015,2,1,Algae,Ambient,14:00,2175.715984,2183.870178,26.56,8.184266659,26.05,7.967938601,0.18,1.33,0.48,0.22,2.6,0.38,2183.270178,2175.715984,6.444167485,1476.294706,277.2442438,1759.983117,4.326403227,6.508083459,240.5987039,239.8454696,12.34375837,1703.339482,191.3349976,1907.018238,2.975714398,4.483221696,455.4634929,454.0284082,2.583939353,36.66666667,2473.544824,7.2078,15.7757,142.7909967,Day,1.177996815,44.67915335,4.337121776,49.01627513
14,12/3/2015,2,1,Algae,Ambient,18:00,2163.487032,2169.886181,25.8,8.01704608,25.49,7.955733831,NA,NA,NA,0.07,1.68,0.12,2169.696181,2163.487032,10.69924662,1645.949401,205.4095895,1862.058238,3.18945695,4.808879965,392.4870876,391.2467687,12.83224292,1706.793829,183.88879,1903.514862,2.845148724,4.293354778,467.7713767,466.2874511,2.583939353,36.66666667,2473.544824,7.2078,15.7757,142.7909967,Day,0.968251245,11.96119475,4.337121776,16.29831653
14,12/3/2015,2,1,Algae,Ambient,22:00,2175.277114,2169.79177,25.3,7.919614968,25.22,7.93426295,NA,NA,NA,0.06,0.82,0.15,2169.58177,2175.277114,14.34216395,1745.884804,170.8491812,1931.07615,2.647714459,3.998387405,519.573709,517.9215445,13.74351529,1729.270178,175.0444376,1918.058131,2.708557379,4.090972566,497.2632603,495.6805428,2.583939353,36.66666667,2473.544824,7.2078,15.7757,142.7909967,Night,-0.888128779,-3.17191643,4.337121776,1.165205346
14,12/4/2015,2,1,Algae,Ambient,2:00,2173.11382,2166.959044,25.09,7.882039589,24.93,7.924867579,0.24,0.64,0.15,0.28,1.58,0.22,2166.459044,2173.11382,16.02609878,1778.305863,157.2947892,1951.626751,2.441986399,3.690837712,576.5776185,574.7393864,14.23969963,1740.492284,169.5768707,1924.308854,2.62691024,3.971830593,510.7472728,509.1158717,2.583939353,36.66666667,2473.544824,7.2078,15.7757,142.7909967,Night,-1.037742072,-7.482133242,4.337121776,-3.145011466
14,12/4/2015,2,1,Algae,Ambient,6:00,2172.84398,2200.284973,24.81,7.877521206,24.67,7.918408654,0.29,1.28,0.08,0.26,1.58,0.04,2199.984973,2172.84398,16.26317067,1781.174318,155.7662806,1953.20377,2.406697435,3.639704854,582.3369787,580.4740395,14.79272502,1774.872757,169.5503516,1959.215833,2.618859178,3.962326892,527.733927,526.0428934,2.583939353,36.66666667,2473.544824,7.2078,15.7757,142.7909967,Night,4.232351369,-2.357315656,4.337121776,1.97980612
14,12/4/2015,2,1,Algae,Ambient,10:00,2174.805886,2180.555592,25.62,7.97074202,24.98,7.947823789,NA,NA,NA,0.07,6.2,0.14,2180.345592,2174.805886,12.41373022,1704.206429,187.5347714,1904.154931,2.923940326,4.412757306,451.9731507,450.541628,13.41583767,1731.660729,178.6111566,1923.687723,2.764954966,4.179644634,482.0723841,480.5335613,2.583939353,36.66666667,2473.544824,7.2078,15.7757,142.7909967,Day,0.863858676,5.228007024,4.337121776,9.5651288
15,12/3/2015,2,1,Rubble,Ambient,10:00,2177.639378,2171.558766,25.22,7.969733913,25.11,7.966244194,0.008,1.94,0.24,0.03,2.29,0.18,2171.348766,2177.639378,12.52896386,1708.209087,186.7358006,1907.473852,2.894922475,4.372995772,452.7892589,451.3481693,12.63892128,1706.779978,184.706675,1904.125574,2.859914329,4.321357305,455.7305707,454.2781748,2.49150142,38,1412.58784,12.5427,338.32377,320,Day,-0.584630881,-0.037727167,6.224402674,6.186675507
15,12/3/2015,2,1,Rubble,Ambient,14:00,2162.964517,2183.870178,26.72,8.04908294,26.05,7.967938601,NA,NA,NA,0.22,2.6,0.38,2183.270178,2162.964517,9.546163993,1605.420405,221.514007,1836.480576,3.463104416,5.207220705,357.5599676,356.4425779,12.34375837,1703.339482,191.3349976,1907.018238,2.975714398,4.483221696,455.4634929,454.0284082,2.49150142,38,1412.58784,12.5427,338.32377,320,Day,1.887148098,11.22397544,6.224402674,17.44837811
15,12/3/2015,2,1,Rubble,Ambient,18:00,2180.566772,2169.886181,25.77,7.97364604,25.49,7.955733831,NA,NA,NA,0.07,1.68,0.12,2169.696181,2180.566772,12.20727176,1698.641272,191.7176,1902.566144,2.975834362,4.487153523,447.5339949,446.1191154,12.83224292,1706.793829,183.88879,1903.514862,2.845148724,4.293354778,467.7713767,466.2874511,2.49150142,38,1412.58784,12.5427,338.32377,320,Day,-1.010280588,1.18662277,6.224402674,7.411025443
